id,text,preprocessed,sentiment
1435684173084307456,"@AndreJanonesAdv vc poderia mim ajudar a conseguir fralda,para o meu bebê e alimentos ,por favor mim ajude de alguma forma? tudo complicou com essa pandemia🙏😟",poderia mim ajudar conseguir fralda para meu bebê alimentos por favor mim ajude alguma forma tudo complicou com essa pandemia,1
1435684163961692166,"Como se a Pandemia, a inflação e a fome não fossem problemas de verdade... https://t.co/vw4Z9AETuG",como pandemia inflação fome não fossem problemas verdade,-1
1435684155925348359,@mariacvmf_ queria viu.. ou um passe.. desde começo da pandemia não tomo,queria viu passe desde começo pandemia não tomo,0
1435684143342497796,"Hoje recebemos mais 15.210 doses da Pfizer. Elas já estão armazenadas e serão distribuidas na próxima quinta-feira.

Essas doses irão reforçar a Imunização dos adolescentes de 12 a 17 anos. 

É a SVS no combate à pandemia de covid no Amapá.

#SVS
#GEA 
#Vacinasim 
#VacinaAmapa https://t.co/BuuXOTnrjc",hoje recebemos mais doses pfizer elas estão armazenadas serão distribuidas próxima quinta feira essas doses irão reforçar imunização dos adolescentes anos svs combate pandemia covid amapá,0
1435684119455879172,"@SigaGazetaBR @STF_oficial @alexandre @gilmarmendes @LRobertoBarroso Problema tipo o que vcs causaram a tirar os poderes do PR durante a pandemia e atribuir totais poderes aos Governadores???
SEUS HIPÓCRITAS DISSIMULADOS!
CANALHAS! VAGABUNDOS! BANDIDOS!",problema tipo que vcs causaram tirar poderes durante pandemia atribuir totais poderes aos governadores seus hipócritas dissimulados canalhas vagabundos bandidos,-6
1435684118772264966,@DanielaLima_ Agora a pandemia acaba. Finalmente o isolamento social. Não! Pera. E a economia. O Brasil não pode parar.,agora pandemia acaba finalmente isolamento social não pera economia brasil não pode parar,0
1435684076212703237,"A pandemia non pode servir de excusa para rebaixar a presencialidade e a calidade na universidade pública, efectivamente.
👇 https://t.co/AB6z36ubcj",pandemia non pode servir excusa para rebaixar presencialidade calidade universidade pública efectivamente,-1
1435684064141398018,"Eu só quero entender o q estes caminhoneiros pensam da vida? Em q esta anarquia vai ajudar o povo bras q trabalha, ganha pra tentar comer, q sofre pra comprar gas, q vive em meio a uma economia desastrosa e uma pandemia q ainda não acabou?  Sério, prende todo mundo e pronto.",quero entender estes caminhoneiros pensam vida esta anarquia vai ajudar povo bras trabalha ganha pra tentar comer sofre pra comprar gas vive meio uma economia desastrosa uma pandemia ainda não acabou sério prende todo mundo pronto,3
1435684050174418947,"@folha acabou a pandemia, né?",acabou pandemia,0
1435684041387388937,"Na pandemia, fiz amizade virtual com minha vizinha que se viu privada de ver seus filhos e neta por conta da COVID. Ela me indica livros, filmes, acena da janela dela para mim no quintal, compartilha meu trabalho, até levei flores no níver dela. Encontra-se amor em mtos lugares.",pandemia fiz amizade virtual com minha vizinha que viu privada ver seus filhos neta por conta covid ela indica livros filmes acena janela dela para mim quintal compartilha meu trabalho até levei flores níver dela encontra amor mtos lugares,1
1435684036987469825,"Tão comentando sobre ele ser o mais novo bilionário. Maravilha, TH, Deus abençoa. Só não para de fazer show, volte com a Tardezinha pra uma turnê pós pandemia, e um dia faça uma turnê com o Pericão, do naipe Tardezinha Surreal, 7 horas de pagode. Só isso. Te amo cara",tão comentando sobre ele ser mais novo bilionário maravilha deus abençoa não para fazer show volte com tardezinha pra uma turnê pós pandemia dia faça uma turnê com pericão naipe tardezinha surreal horas pagode isso amo cara,1
1435684013100908547,@juliettexotic @juliette pós pandemia escondam as bolsas os cactos estão on,pós pandemia escondam bolsas cactos estão,-1
1435684010961907715,"@SenadoFederal O congresso Federal debate sobre tudo no Brasil, menos em como barrar a candidatura de políticos envolvidos em corrupção e como acabar com seus aberrantes e imoral privilégios, sobretudo num país onde a pandemia e o totalitarismo estatal multiplicou o número de miseráveis!😡",congresso federal debate sobre tudo brasil menos como barrar candidatura políticos envolvidos corrupção como acabar com seus aberrantes imoral privilégios sobretudo num país onde pandemia totalitarismo estatal multiplicou número miseráveis,-3
1435684006809460738,calor na pandemia = ter a linha e o pipa mas nao ter vento,calor pandemia ter linha pipa mas nao ter vento,-1
1435683970855886849,Pandemia + paralisação de caminhoneiros https://t.co/P3vUVcmRC6,pandemia paralisação caminhoneiros,0
1435683959619440656,"Certo está ele!
Essa paralisação é uma palhaçada!
Por acaso o preço do combustível está uma maravilha não é mesmo?! 
E os valores da cesta básica?
E os 560 mil mortos pela pandemia?
E o desmatamento?
E as rachadinhas?
#PRF estou com vcs!!! https://t.co/8hp3gdvpqD",certo está ele essa paralisação uma palhaçada por acaso preço combustível está uma maravilha não mesmo valores cesta básica mil mortos pela pandemia desmatamento rachadinhas estou com vcs,1
1435683935485321216,"@M1LKVETCH o tema desse ano sendo pandemia e livros 
e meu cabelo ta cheirosinho kaylane 💥💣💣🔥",tema desse ano sendo pandemia livros meu cabelo cheirosinho kaylane,-1
1435683864488431625,"@oluisduran Eu costumo analisar muito, na realidade sou considerando o do contra por muito amigos. E enquanto existir uma Pandemia, Álcool em Gel, Máscara, e distanciamento tem muita lógica.",costumo analisar muito realidade sou considerando contra por muito amigos enquanto existir uma pandemia álcool gel máscara distanciamento tem muita lógica,3
1435683788089176064,"@Marcelomelop @BolsonaroSP Quem atrasou a compra da vacina em plena pandemia p se preocupar com a PROPINA:
1) governo federal
2) presidente da república @jairbolsonaro 
3) ministério da saúde 
4) todas as opções 

R. 4) todas as opções 🤮",quem atrasou compra vacina plena pandemia preocupar com propina governo federal presidente república ministério saúde todas opções todas opções,0
1435683784909901826,"Pará lidera a corrupção na Pandemia, acusa a Polícia Federal.
Helder Barbalho caladinho, à espera do afastamento...",pará lidera corrupção pandemia acusa polícia federal helder barbalho caladinho espera afastamento,0
1435683784788254731,"@ElisaneLise No início da pandemia protestavam pq não tinham nem o que comer...
Vai vendo 🙄😏",início pandemia protestavam não tinham nem que comer vai vendo,-1
1435683741108690944,"E quando vc percebe que o que te aflige tem nome e pode ser agorafobia? 🥺
Talvez piorada e muito pela quarentena da pandemia",quando percebe que que aflige tem nome pode ser agorafobia talvez piorada muito pela quarentena pandemia,0
1435683729918373894,"ainda bem q tinha uma personalidade porca na escola antes da pandemia vou parecer mais elegante ainda quando voltar mais educada, magra e com postura boa",ainda bem tinha uma personalidade porca escola antes pandemia vou parecer mais elegante ainda quando voltar mais educada magra com postura boa,1
1435683710364422144,"@DheFerreira2 @BernardoMF @jornalistavitor Apesar de tudo, o Bolsonaro ainda conseguiu manter o país como um dos que menos teve prejuízo econômico na pandemia, com um crescimento do PIB maior do que nos últimos dois anos do governo Dilma. Dá uma olhadinha nos nossos vizinhos argentinos pra ver o que é inflação de verdade.",apesar tudo bolsonaro ainda conseguiu manter país como dos que menos teve prejuízo econômico pandemia com crescimento pib maior que nos últimos dois anos governo dilma uma olhadinha nos nossos vizinhos argentinos pra ver que inflação verdade,2
1435683696854585352,"meu deus eu fui olhar meu fluxograma da faculdade e eu to FODIDO

eu tava evitando pegar matéria prática ou muito trabalhosa durante a pandemia porque no EAD não aprendo nada, agora eu to com ✨18 matérias atrasadas✨",meu deus fui olhar meu fluxograma faculdade fodido tava evitando pegar matéria prática muito trabalhosa durante pandemia porque ead não aprendo nada agora com matérias atrasadas,-3
1435683651250003972,"@Digolawyer @albuquerque_af Culpa do Supremo sim. Afinal, quem amarrou as mãos do presidente e entregou a gestão da pandemia a governadores e prefeitos? O resultado tá aí.",culpa supremo sim afinal quem amarrou mãos presidente entregou gestão pandemia governadores prefeitos resultado,0
1435683626499325957,a pandemia me deixou mil vezes mais dependente emocionalmente da minha irmã se fude quando ela n tá por perto eu sou equivalente a uma pamonha doce,pandemia deixou mil vezes mais dependente emocionalmente minha irmã fude quando ela por perto sou equivalente uma pamonha doce,0
1435683618723180545,"Vendo o Fux falando, me senti em outro país, não estava falando do STF do Brasil, não é possível, onde ele estava quando soltaram o Lula e mais milhares de bandidos negando a prisão em segunda instância, onde ele estava quando soltaram outros milhares de bandidos na pandemia!",vendo fux falando senti outro país não estava falando stf brasil não possível onde ele estava quando soltaram lula mais milhares bandidos negando prisão segunda instância onde ele estava quando soltaram outros milhares bandidos pandemia,-1
1435683601505456142,"Só p explicar, eu trabalho muito + do q as 40 horas no meu emprego como professora e pesquisadora, especialmente em tempos de pandemia e precarização do trabalho no estilo remoto. Além disso, voluntariamente me dedico mais horas como produtora de conteúdo e educadora popular. +",explicar trabalho muito horas meu emprego como professora pesquisadora especialmente tempos pandemia precarização trabalho estilo remoto além disso voluntariamente dedico mais horas como produtora conteúdo educadora popular,1
1435683588218007554,"@Thiala4 eu planejando viajar para o Jalapão. Aí quando achei que consegui me estabilizar, veio a pandemia 🤡",planejando viajar para jalapão quando achei que consegui estabilizar veio pandemia,0
1435683518173040645,"Não sei oq é mais inacreditável de ter acontecido em nossa geração, uma pandemia que matou milhões ou milhões de pessoas IDOLATRANDO um cara que cometeu todos os crimes possíveis contra os brasileiros  e contra o país",não sei mais inacreditável ter acontecido nossa geração uma pandemia que matou milhões milhões pessoas idolatrando cara que cometeu todos crimes possíveis contra brasileiros contra país,-1
1435683508891099138,"O Flamengo já errou muito nessa história de pandemia, mas agora eles estão certos e isso aqui é inacreditável. Mês passado eles pediram público no estádio e abriram pra muito mais do que o permitido na Libertadores https://t.co/P3clDL6FuI",flamengo errou muito nessa história pandemia mas agora eles estão certos isso aqui inacreditável mês passado eles pediram público estádio abriram pra muito mais que permitido libertadores,-1
1435683488645124098,Alguém reparou que acabou a pandemia?,alguém reparou que acabou pandemia,0
1435683485163868168,"@Wagner49199457 Eu não recebi pq como pode ver na minha foto eu sou de menor,e meus pais não precisam de auxílio emergencial, e nessa pandemia não compraram muitas roupas para mim pq estou naquela fase de crescer rápido e perder tudo,mas eu dooei 2 jaquetas e uniformes de escola",não recebi como pode ver minha foto sou menor meus pais não precisam auxílio emergencial nessa pandemia não compraram muitas roupas para mim estou naquela fase crescer rápido perder tudo mas dooei jaquetas uniformes escola,-1
1435683481523302401,"E esse Sesc pago em Taboão da Serra? 
Pandemia? Fodac bora lançar um clube pra aglomerar pq cloro mata covid",esse sesc pago taboão serra pandemia fodac bora lançar clube pra aglomerar cloro mata covid,0
1435683471033311237,@6SantoS6 2 autocarros devido à pandemia 😏,autocarros devido pandemia,0
1435683470542524421,"atender online me dá vontade de ter um ritual de fim de ano que é ""última sessão do ano tomando um sorvetinho"" pra todo mundo que eu atendo ver que eu sou real e a gente ter esse contato
mas vivemos em pandemia e cada um mora num canto
(e não sei se o crp ia gostar muito kkk)",atender online vontade ter ritual fim ano que última sessão ano tomando sorvetinho pra todo mundo que atendo ver que sou real gente ter esse contato mas vivemos pandemia cada mora num canto não sei crp gostar muito,3
